country,startIP,endIP,startIpNum,endIpNum
BR,187.86.64.0,187.86.79.255,3142991872,3142995967
BR,187.86.80.0,187.86.95.255,3142995968,3143000063
BR,187.86.96.0,187.86.111.255,3143000064,3143004159
BR,187.86.112.0,187.86.127.255,3143004160,3143008255
BR,187.86.128.0,187.86.143.255,3143008256,3143012351
BR,187.86.144.0,187.86.159.255,3143012352,3143016447
BR,187.86.160.0,187.86.175.255,3143016448,3143020543
BR,187.86.176.0,187.86.191.255,3143020544,3143024639
BR,187.86.192.0,187.86.199.255,3143024640,3143026687
BR,187.86.200.0,187.86.207.255,3143026688,3143028735
BR,187.86.208.0,187.86.223.255,3143028736,3143032831
BR,187.86.224.0,187.86.239.255,3143032832,3143036927
BR,187.86.240.0,187.86.255.255,3143036928,3143041023
BR,187.87.0.0,187.87.15.255,3143041024,3143045119
BR,187.87.16.0,187.87.31.255,3143045120,3143049215
BR,187.87.32.0,187.87.47.255,3143049216,3143053311
BR,187.87.48.0,187.87.63.255,3143053312,3143057407
BR,187.87.64.0,187.87.71.255,3143057408,3143059455
BR,187.87.72.0,187.87.79.255,3143059456,3143061503
BR,187.87.80.0,187.87.95.255,3143061504,3143065599
BR,187.87.96.0,187.87.111.255,3143065600,3143069695
BR,187.87.112.0,187.87.127.255,3143069696,3143073791
BR,187.87.128.0,187.87.143.255,3143073792,3143077887
BR,187.87.144.0,187.87.159.255,3143077888,3143081983
BR,187.87.160.0,187.87.175.255,3143081984,3143086079
BR,187.87.176.0,187.87.191.255,3143086080,3143090175
BR,187.87.192.0,187.87.207.255,3143090176,3143094271
BR,187.87.208.0,187.87.223.255,3143094272,3143098367
BR,187.87.224.0,187.87.239.255,3143098368,3143102463
BR,187.87.240.0,187.87.255.255,3143102464,3143106559
BR,187.88.0.0,187.91.255.255,3143106560,3143368703
BR,187.92.0.0,187.93.255.255,3143368704,3143499775
BR,187.94.16.0,187.94.31.255,3143503872,3143507967
BR,187.94.32.0,187.94.47.255,3143507968,3143512063
BR,187.94.48.0,187.94.63.255,3143512064,3143516159
BR,187.94.64.0,187.94.79.255,3143516160,3143520255
BR,187.94.80.0,187.94.95.255,3143520256,3143524351
BR,187.94.96.0,187.94.111.255,3143524352,3143528447
BR,187.94.112.0,187.94.127.255,3143528448,3143532543
BR,187.94.128.0,187.94.143.255,3143532544,3143536639
BR,187.94.144.0,187.94.159.255,3143536640,3143540735
BR,187.94.160.0,187.94.175.255,3143540736,3143544831
BR,187.94.176.0,187.94.191.255,3143544832,3143548927
BR,187.94.192.0,187.94.207.255,3143548928,3143553023
BR,187.94.208.0,187.94.223.255,3143553024,3143557119
BR,187.94.224.0,187.94.239.255,3143557120,3143561215
BR,187.94.240.0,187.94.255.255,3143561216,3143565311
BR,187.95.0.0,187.95.15.255,3143565312,3143569407
BR,187.95.16.0,187.95.31.255,3143569408,3143573503
BR,187.95.32.0,187.95.47.255,3143573504,3143577599
BR,187.95.48.0,187.95.63.255,3143577600,3143581695
BR,187.95.64.0,187.95.79.255,3143581696,3143585791
BR,187.95.80.0,187.95.95.255,3143585792,3143589887
BR,187.95.96.0,187.95.127.255,3143589888,3143598079
BR,187.95.128.0,187.95.143.255,3143598080,3143602175
BR,187.95.144.0,187.95.159.255,3143602176,3143606271
BR,187.95.160.0,187.95.175.255,3143606272,3143610367
BR,187.95.176.0,187.95.191.255,3143610368,3143614463
BR,187.95.192.0,187.95.207.255,3143614464,3143618559
BR,187.95.224.0,187.95.239.255,3143622656,3143626751
BR,187.95.240.0,187.95.255.255,3143626752,3143630847
BR,187.96.0.0,187.99.255.255,3143630848,3143892991
BR,187.100.0.0,187.101.255.255,3143892992,3144024063
BR,187.102.0.0,187.102.15.255,3144024064,3144028159
BR,187.102.16.0,187.102.31.255,3144028160,3144032255
BR,187.102.32.0,187.102.47.255,3144032256,3144036351
BR,187.102.48.0,187.102.63.255,3144036352,3144040447
BR,187.102.64.0,187.102.79.255,3144040448,3144044543
BR,187.102.80.0,187.102.95.255,3144044544,3144048639
BR,187.102.96.0,187.102.111.255,3144048640,3144052735
BR,187.102.112.0,187.102.127.255,3144052736,3144056831
BR,187.102.128.0,187.102.191.255,3144056832,3144073215
BR,187.103.0.0,187.103.15.255,3144089600,3144093695
BR,187.103.32.0,187.103.47.255,3144097792,3144101887
BR,187.103.48.0,187.103.63.255,3144101888,3144105983
BR,187.103.64.0,187.103.79.255,3144105984,3144110079
BR,187.103.80.0,187.103.95.255,3144110080,3144114175
BR,187.103.96.0,187.103.127.255,3144114176,3144122367
BR,187.103.128.0,187.103.143.255,3144122368,3144126463
BR,187.103.144.0,187.103.159.255,3144126464,3144130559
BR,187.103.160.0,187.103.175.255,3144130560,3144134655
BR,187.103.176.0,187.103.191.255,3144134656,3144138751
BR,187.103.208.0,187.103.223.255,3144142848,3144146943
BR,187.103.224.0,187.103.255.255,3144146944,3144155135
BR,187.104.0.0,187.107.255.255,3144155136,3144417279
BR,187.108.0.0,187.108.15.255,3144417280,3144421375
BR,187.108.16.0,187.108.31.255,3144421376,3144425471
BR,187.108.32.0,187.108.47.255,3144425472,3144429567
BR,187.108.48.0,187.108.63.255,3144429568,3144433663
BR,187.108.64.0,187.108.79.255,3144433664,3144437759
BR,187.108.80.0,187.108.95.255,3144437760,3144441855
BR,187.108.96.0,187.108.111.255,3144441856,3144445951
BR,187.108.112.0,187.108.127.255,3144445952,3144450047
BR,187.108.128.0,187.108.159.255,3144450048,3144458239
BR,187.108.160.0,187.108.191.255,3144458240,3144466431
BR,187.108.192.0,187.108.207.255,3144466432,3144470527
BR,187.108.208.0,187.108.223.255,3144470528,3144474623
BR,187.108.224.0,187.108.239.255,3144474624,3144478719
BR,187.108.240.0,187.108.255.255,3144478720,3144482815
BR,187.109.0.0,187.109.15.255,3144482816,3144486911
BR,187.109.16.0,187.109.31.255,3144486912,3144491007
BR,187.109.32.0,187.109.47.255,3144491008,3144495103
BR,187.109.48.0,187.109.63.255,3144495104,3144499199
BR,187.109.64.0,187.109.79.255,3144499200,3144503295
BR,187.109.80.0,187.109.95.255,3144503296,3144507391
BR,187.109.96.0,187.109.111.255,3144507392,3144511487
BR,187.109.112.0,187.109.127.255,3144511488,3144515583
BR,187.109.128.0,187.109.143.255,3144515584,3144519679
BR,187.109.144.0,187.109.159.255,3144519680,3144523775
BR,187.109.160.0,187.109.175.255,3144523776,3144527871
BR,187.109.176.0,187.109.191.255,3144527872,3144531967
BR,187.109.192.0,187.109.207.255,3144531968,3144536063
BR,187.109.208.0,187.109.223.255,3144536064,3144540159
BR,187.109.224.0,187.109.239.255,3144540160,3144544255
BR,187.109.240.0,187.109.255.255,3144544256,3144548351
BR,187.110.0.0,187.110.63.255,3144548352,3144564735
BR,187.110.64.0,187.110.95.255,3144564736,3144572927
BR,187.110.96.0,187.110.127.255,3144572928,3144581119
BR,187.110.128.0,187.110.143.255,3144581120,3144585215
BR,187.110.144.0,187.110.151.255,3144585216,3144587263
BR,187.110.160.0,187.110.175.255,3144589312,3144593407
BR,187.110.176.0,187.110.191.255,3144593408,3144597503
BR,187.110.192.0,187.110.207.255,3144597504,3144601599
BR,187.110.208.0,187.110.223.255,3144601600,3144605695
BR,187.110.224.0,187.110.239.255,3144605696,3144609791
BR,187.110.240.0,187.110.255.255,3144609792,3144613887
BR,187.111.0.0,187.111.15.255,3144613888,3144617983
BR,187.111.16.0,187.111.31.255,3144617984,3144622079
BR,187.111.32.0,187.111.47.255,3144622080,3144626175
BR,187.111.48.0,187.111.63.255,3144626176,3144630271
BR,187.111.64.0,187.111.79.255,3144630272,3144634367
BR,187.111.80.0,187.111.95.255,3144634368,3144638463
BR,187.111.96.0,187.111.111.255,3144638464,3144642559
BR,187.111.112.0,187.111.127.255,3144642560,3144646655
BR,187.111.128.0,187.111.143.255,3144646656,3144650751
BR,187.111.144.0,187.111.159.255,3144650752,3144654847
BR,187.111.160.0,187.111.175.255,3144654848,3144658943
BR,187.111.176.0,187.111.191.255,3144658944,3144663039
BR,187.111.192.0,187.111.207.255,3144663040,3144667135
BR,187.111.208.0,187.111.223.255,3144667136,3144671231
BR,187.111.224.0,187.111.255.255,3144671232,3144679423
BR,187.112.0.0,187.115.255.255,3144679424,3144941567
BR,187.116.0.0,187.119.255.255,3144941568,3145203711
BR,187.120.0.0,187.120.15.255,3145203712,3145207807
BR,187.120.16.0,187.120.31.255,3145207808,3145211903
BR,187.120.32.0,187.120.47.255,3145211904,3145215999
BR,187.120.48.0,187.120.63.255,3145216000,3145220095
BR,187.120.64.0,187.120.127.255,3145220096,3145236479
BR,187.120.128.0,187.120.143.255,3145236480,3145240575
BR,187.120.144.0,187.120.159.255,3145240576,3145244671
BR,187.120.176.0,187.120.191.255,3145248768,3145252863
BR,187.120.192.0,187.120.207.255,3145252864,3145256959
BR,187.120.208.0,187.120.223.255,3145256960,3145261055
BR,187.120.224.0,187.120.239.255,3145261056,3145265151
BR,187.120.240.0,187.120.255.255,3145265152,3145269247
BR,187.121.0.0,187.121.127.255,3145269248,3145302015
BR,187.121.128.0,187.121.143.255,3145302016,3145306111
BR,187.121.144.0,187.121.151.255,3145306112,3145308159
BR,187.121.152.0,187.121.159.255,3145308160,3145310207
BR,187.121.160.0,187.121.175.255,3145310208,3145314303
BR,187.121.176.0,187.121.191.255,3145314304,3145318399
BR,187.121.192.0,187.121.223.255,3145318400,3145326591
BR,187.121.224.0,187.121.239.255,3145326592,3145330687
BR,187.121.240.0,187.121.255.255,3145330688,3145334783
BR,187.122.0.0,187.123.255.255,3145334784,3145465855
BR,187.124.0.0,187.127.255.255,3145465856,3145727999
MX,187.128.0.0,187.143.255.255,3145728000,3146776575
MX,187.144.0.0,187.159.255.255,3146776576,3147825151
MX,187.160.0.0,187.160.255.255,3147825152,3147890687
MX,187.161.0.0,187.161.255.255,3147890688,3147956223
MX,187.162.0.0,187.163.255.255,3147956224,3148087295
MX,187.164.0.0,187.167.255.255,3148087296,3148349439
MX,187.168.0.0,187.175.255.255,3148349440,3148873727
MX,187.176.0.0,187.179.255.255,3148873728,3149135871
BR,187.180.0.0,187.183.255.255,3149135872,3149398015
MX,187.184.0.0,187.185.255.255,3149398016,3149529087
MX,187.186.0.0,187.187.255.255,3149529088,3149660159
MX,187.188.0.0,187.189.255.255,3149660160,3149791231
MX,187.190.0.0,187.190.255.255,3149791232,3149856767
MX,187.191.0.0,187.191.63.255,3149856768,3149873151
MX,187.191.64.0,187.191.95.255,3149873152,3149881343
BR,187.191.96.0,187.191.127.255,3149881344,3149889535
MX,187.191.128.0,187.191.255.255,3149889536,3149922303
MX,187.192.0.0,187.223.255.255,3149922304,3152019455
MX,187.224.0.0,187.239.255.255,3152019456,3153068031
MX,187.240.0.0,187.247.255.255,3153068032,3153592319
MX,187.248.0.0,187.249.255.255,3153592320,3153723391
MX,187.250.0.0,187.250.255.255,3153723392,3153788927
MX,187.251.0.0,187.251.255.255,3153788928,3153854463
MX,187.252.0.0,187.253.255.255,3153854464,3153985535
MX,187.254.0.0,187.254.255.255,3153985536,3154051071
BR,187.255.0.0,187.255.255.255,3154051072,3154116607
BR,189.0.0.0,189.0.255.255,3170893824,3170959359
BR,189.1.0.0,189.1.31.255,3170959360,3170967551
BR,189.1.32.0,189.1.47.255,3170967552,3170971647
BR,189.1.48.0,189.1.63.255,3170971648,3170975743
BR,189.1.64.0,189.1.79.255,3170975744,3170979839
BR,189.1.80.0,189.1.95.255,3170979840,3170983935
BR,189.1.96.0,189.1.127.255,3170983936,3170992127
BR,189.1.128.0,189.1.143.255,3170992128,3170996223
BR,189.1.144.0,189.1.159.255,3170996224,3171000319
BR,189.1.160.0,189.1.175.255,3171000320,3171004415
BR,189.1.176.0,189.1.191.255,3171004416,3171008511
BR,189.1.192.0,189.1.255.255,3171008512,3171024895
BR,189.2.0.0,189.3.255.255,3171024896,3171155967
BR,189.4.0.0,189.7.255.255,3171155968,3171418111
BR,189.8.0.0,189.8.63.255,3171418112,3171434495
BR,189.8.64.0,189.8.79.255,3171434496,3171438591
BR,189.8.80.0,189.8.95.255,3171438592,3171442687
BR,189.8.96.0,189.8.111.255,3171442688,3171446783
BR,189.8.128.0,189.8.255.255,3171450880,3171483647
BR,189.9.0.0,189.9.255.255,3171483648,3171549183
BR,189.10.0.0,189.11.255.255,3171549184,3171680255
BR,189.12.0.0,189.13.255.255,3171680256,3171811327
BR,189.14.0.0,189.14.63.255,3171811328,3171827711
BR,189.14.64.0,189.14.79.255,3171827712,3171831807
BR,189.14.80.0,189.14.95.255,3171831808,3171835903
BR,189.14.96.0,189.14.111.255,3171835904,3171839999
BR,189.14.128.0,189.14.191.255,3171844096,3171860479
BR,189.14.192.0,189.14.207.255,3171860480,3171864575
BR,189.14.208.0,189.14.223.255,3171864576,3171868671
BR,189.14.224.0,189.14.239.255,3171868672,3171872767
BR,189.14.240.0,189.14.255.255,3171872768,3171876863
BR,189.15.0.0,189.15.255.255,3171876864,3171942399
BR,189.16.0.0,189.17.255.255,3171942400,3172073471
BR,189.18.0.0,189.19.255.255,3172073472,3172204543
BR,189.20.0.0,189.20.255.255,3172204544,3172270079
BR,189.21.0.0,189.21.255.255,3172270080,3172335615
BR,189.22.0.0,189.23.255.255,3172335616,3172466687
BR,189.24.0.0,189.25.255.255,3172466688,3172597759
BR,189.26.0.0,189.27.255.255,3172597760,3172728831
BR,189.28.0.0,189.28.15.255,3172728832,3172732927
BR,189.28.16.0,189.28.23.255,3172732928,3172734975
BR,189.28.24.0,189.28.31.255,3172734976,3172737023
BR,189.28.32.0,189.28.63.255,3172737024,3172745215
BR,189.28.64.0,189.28.127.255,3172745216,3172761599
BR,189.28.128.0,189.28.143.255,3172761600,3172765695
BR,189.28.144.0,189.28.159.255,3172765696,3172769791
BR,189.28.160.0,189.28.175.255,3172769792,3172773887
BR,189.28.176.0,189.28.191.255,3172773888,3172777983
BR,189.28.192.0,189.28.223.255,3172777984,3172786175
BR,189.28.224.0,189.28.239.255,3172786176,3172790271
BR,189.28.240.0,189.28.255.255,3172790272,3172794367
BR,189.29.0.0,189.29.255.255,3172794368,3172859903
BR,189.30.0.0,189.31.255.255,3172859904,3172990975
BR,189.32.0.0,189.35.255.255,3172990976,3173253119
BR,189.36.0.0,189.36.127.255,3173253120,3173285887
BR,189.36.144.0,189.36.159.255,3173289984,3173294079
BR,189.36.160.0,189.36.175.255,3173294080,3173298175
BR,189.36.176.0,189.36.191.255,3173298176,3173302271
BR,189.36.192.0,189.36.207.255,3173302272,3173306367
BR,189.36.208.0,189.36.223.255,3173306368,3173310463
BR,189.36.224.0,189.36.239.255,3173310464,3173314559
BR,189.37.0.0,189.37.255.255,3173318656,3173384191
BR,189.38.0.0,189.38.15.255,3173384192,3173388287
BR,189.38.16.0,189.38.31.255,3173388288,3173392383
BR,189.38.32.0,189.38.47.255,3173392384,3173396479
BR,189.38.48.0,189.38.63.255,3173396480,3173400575
BR,189.38.64.0,189.38.79.255,3173400576,3173404671
BR,189.38.80.0,189.38.95.255,3173404672,3173408767
BR,189.38.96.0,189.38.111.255,3173408768,3173412863
BR,189.38.112.0,189.38.127.255,3173412864,3173416959
BR,189.38.128.0,189.38.255.255,3173416960,3173449727
BR,189.39.0.0,189.39.63.255,3173449728,3173466111
BR,189.39.64.0,189.39.79.255,3173466112,3173470207
BR,189.39.80.0,189.39.95.255,3173470208,3173474303
BR,189.39.96.0,189.39.111.255,3173474304,3173478399
BR,189.39.112.0,189.39.127.255,3173478400,3173482495
BR,189.39.128.0,189.39.143.255,3173482496,3173486591
BR,189.39.144.0,189.39.159.255,3173486592,3173490687
BR,189.39.160.0,189.39.175.255,3173490688,3173494783
BR,189.39.176.0,189.39.179.255,3173494784,3173495807
BR,189.39.188.0,189.39.191.255,3173497856,3173498879
BR,189.39.192.0,189.39.207.255,3173498880,3173502975
BR,189.39.208.0,189.39.223.255,3173502976,3173507071
BR,189.39.224.0,189.39.239.255,3173507072,3173511167
BR,189.39.240.0,189.39.255.255,3173511168,3173515263
BR,189.40.0.0,189.40.255.255,3173515264,3173580799
BR,189.41.0.0,189.41.255.255,3173580800,3173646335
BR,189.42.0.0,189.43.255.255,3173646336,3173777407
BR,189.44.0.0,189.44.255.255,3173777408,3173842943
BR,189.45.0.0,189.45.15.255,3173842944,3173847039
BR,189.45.16.0,189.45.31.255,3173847040,3173851135
BR,189.45.32.0,189.45.63.255,3173851136,3173859327
BR,189.45.64.0,189.45.127.255,3173859328,3173875711
BR,189.45.128.0,189.45.159.255,3173875712,3173883903
BR,189.45.160.0,189.45.175.255,3173883904,3173887999
BR,189.45.192.0,189.45.207.255,3173892096,3173896191
BR,189.45.208.0,189.45.223.255,3173896192,3173900287
BR,189.45.224.0,189.45.239.255,3173900288,3173904383
BR,189.45.240.0,189.45.255.255,3173904384,3173908479
BR,189.46.0.0,189.47.255.255,3173908480,3174039551
BR,189.48.0.0,189.49.255.255,3174039552,3174170623
BR,189.50.0.0,189.50.15.255,3174170624,3174174719
BR,189.50.16.0,189.50.31.255,3174174720,3174178815
BR,189.50.32.0,189.50.63.255,3174178816,3174187007
BR,189.50.64.0,189.50.79.255,3174187008,3174191103
BR,189.50.80.0,189.50.95.255,3174191104,3174195199
BR,189.50.96.0,189.50.111.255,3174195200,3174199295
BR,189.50.112.0,189.50.127.255,3174199296,3174203391
BR,189.50.128.0,189.50.143.255,3174203392,3174207487
BR,189.50.144.0,189.50.159.255,3174207488,3174211583
BR,189.50.160.0,189.50.175.255,3174211584,3174215679
BR,189.50.176.0,189.50.191.255,3174215680,3174219775
BR,189.50.192.0,189.50.207.255,3174219776,3174223871
BR,189.50.224.0,189.50.255.255,3174227968,3174236159
BR,189.51.0.0,189.51.15.255,3174236160,3174240255
BR,189.51.16.0,189.51.31.255,3174240256,3174244351
BR,189.51.48.0,189.51.63.255,3174248448,3174252543
BR,189.51.64.0,189.51.95.255,3174252544,3174260735
BR,189.51.96.0,189.51.127.255,3174260736,3174268927
BR,189.51.128.0,189.51.159.255,3174268928,3174277119
BR,189.51.176.0,189.51.191.255,3174281216,3174285311
BR,189.51.192.0,189.51.207.255,3174285312,3174289407
BR,189.51.208.0,189.51.223.255,3174289408,3174293503
BR,189.51.224.0,189.51.239.255,3174293504,3174297599
BR,189.51.240.0,189.51.255.255,3174297600,3174301695
BR,189.52.0.0,189.53.255.255,3174301696,3174432767
BR,189.54.0.0,189.55.255.255,3174432768,3174563839
BR,189.56.0.0,189.57.255.255,3174563840,3174694911
BR,189.58.0.0,189.59.255.255,3174694912,3174825983
BR,189.60.0.0,189.63.255.255,3174825984,3175088127
BR,189.64.0.0,189.67.255.255,3175088128,3175350271
BR,189.68.0.0,189.69.255.255,3175350272,3175481343
BR,189.70.0.0,189.71.255.255,3175481344,3175612415
BR,189.72.0.0,189.75.255.255,3175612416,3175874559
BR,189.76.0.0,189.76.63.255,3175874560,3175890943
BR,189.76.64.0,189.76.79.255,3175890944,3175895039
BR,189.76.80.0,189.76.95.255,3175895040,3175899135
BR,189.76.96.0,189.76.127.255,3175899136,3175907327
BR,189.76.128.0,189.76.143.255,3175907328,3175911423
BR,189.76.144.0,189.76.159.255,3175911424,3175915519
BR,189.76.160.0,189.76.175.255,3175915520,3175919615
BR,189.76.176.0,189.76.191.255,3175919616,3175923711
BR,189.76.192.0,189.76.207.255,3175923712,3175927807
BR,189.76.208.0,189.76.223.255,3175927808,3175931903
BR,189.76.224.0,189.76.239.255,3175931904,3175935999
BR,189.76.240.0,189.76.255.255,3175936000,3175940095
BR,189.77.0.0,189.77.255.255,3175940096,3176005631
BR,189.78.0.0,189.79.255.255,3176005632,3176136703
BR,189.80.0.0,189.83.255.255,3176136704,3176398847
BR,189.84.0.0,189.84.15.255,3176398848,3176402943
BR,189.84.16.0,189.84.31.255,3176402944,3176407039
BR,189.84.48.0,189.84.63.255,3176411136,3176415231
BR,189.84.64.0,189.84.79.255,3176415232,3176419327
BR,189.84.80.0,189.84.95.255,3176419328,3176423423
BR,189.84.96.0,189.84.111.255,3176423424,3176427519
BR,189.84.112.0,189.84.127.255,3176427520,3176431615
BR,189.84.128.0,189.84.135.255,3176431616,3176433663
BR,189.84.136.0,189.84.143.255,3176433664,3176435711
BR,189.84.144.0,189.84.159.255,3176435712,3176439807
BR,189.84.160.0,189.84.175.255,3176439808,3176443903
BR,189.84.176.0,189.84.191.255,3176443904,3176447999
BR,189.84.192.0,189.84.207.255,3176448000,3176452095
BR,189.84.208.0,189.84.223.255,3176452096,3176456191
BR,189.84.224.0,189.84.239.255,3176456192,3176460287
BR,189.84.240.0,189.84.255.255,3176460288,3176464383
BR,189.85.0.0,189.85.15.255,3176464384,3176468479
BR,189.85.16.0,189.85.31.255,3176468480,3176472575
BR,189.85.48.0,189.85.63.255,3176476672,3176480767
BR,189.85.64.0,189.85.79.255,3176480768,3176484863
BR,189.85.80.0,189.85.95.255,3176484864,3176488959
BR,189.85.128.0,189.85.143.255,3176497152,3176501247
BR,189.85.144.0,189.85.159.255,3176501248,3176505343
BR,189.85.160.0,189.85.191.255,3176505344,3176513535
BR,189.85.192.0,189.85.255.255,3176513536,3176529919
BR,189.86.0.0,189.87.255.255,3176529920,3176660991
BR,189.88.0.0,189.88.255.255,3176660992,3176726527
BR,189.89.0.0,189.89.15.255,3176726528,3176730623
BR,189.89.16.0,189.89.31.255,3176730624,3176734719
BR,189.89.32.0,189.89.47.255,3176734720,3176738815
BR,189.89.48.0,189.89.63.255,3176738816,3176742911
